"","EIN","TAXYR","transition_no","CEO1","CEO2","OBJECT_ID","NAME","FORMTYPE","URL","F9_07_COMP_DTK_NAME_PERS","F9_07_COMP_DTK_TITLE","F9_07_COMP_DTK_AVE_HOUR_WEEK","F9_07_COMP_DTK_POS_INDIV_TRUST_X","F9_07_COMP_DTK_POS_OFF_X","F9_07_COMP_DTK_COMP_ORG","F9_07_COMP_DTK_COMP_RLTD","F9_07_COMP_DTK_COMP_OTH","F9_07_COMP_DTK_POS_HIGH_COMP_X","F9_07_COMP_DTK_POS_FORMER_X","F9_07_COMP_DTK_EMPL_BEN","F9_07_COMP_DTK_POS_INST_TRUST_X","F9_07_COMP_DTK_POS_KEY_EMPL_X","salutation","first_name","middle_name","last_name","suffix","status","gender","gender_confidence","title.standard","title.mult.x","title.order","title.count","num.paid","num.fte","num.fte.30h","unique_ceos"
"3434",42943796,2013,1,"JOAN CUSSON",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201401279349301500","GODDARDHOMESTEAD INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201401279349301500_public.xml","JOAN E CUSSON","EXECUTIVE DIRECTOR",50,NA,"X",86261,0,0,NA,NA,NA,NA,NA,"","JOAN","E","CUSSON","","","F","97.6","CEO",0,1,1,3,3,3,2
"3435",42943796,2014,1,"JOAN CUSSON",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201521249349300227","GODDARDHOMESTEAD INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201521249349300227_public.xml","JOAN E CUSSON","EXECUTIVE DIRECTOR",50,NA,"X",98442,0,0,NA,NA,NA,NA,NA,"","JOAN","E","CUSSON","","","F","97.6","CEO",0,1,1,3,3,3,2
"3436",42953634,2011,1,"BEVERLY LESSARD",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201221989349300147","Boxboro Children Center Inc","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201221989349300147_public.xml","Beverly Lessard","President",40,NA,"X",40500,0,0,NA,NA,NA,NA,NA,"","BEVERLY","","LESSARD","","","F","100","BOARD PRESIDENT",0,1,1,5,3,3,3
"3437",42953634,2012,1,"BEVERLY LESSARD",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201321899349300342","Boxboro Children Center Inc","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201321899349300342_public.xml","Beverly Lessard","President",40,NA,"X",50900,0,0,NA,NA,NA,NA,NA,"","BEVERLY","","LESSARD","","","F","100","BOARD PRESIDENT",0,1,1,5,3,3,3
"3438",42953634,2013,1,"BEVERLY LESSARD",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201411679349300711","Boxboro Children Center Inc","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201411679349300711_public.xml","Beverly Lessard","President",40,NA,"X",40500,0,20432,NA,NA,NA,NA,NA,"","BEVERLY","","LESSARD","","","F","100","BOARD PRESIDENT",0,1,1,5,3,3,3
"3439",42953634,2014,1,"AMY PAAKKI",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533179349300133","Boxboro Children Center Inc","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533179349300133_public.xml","AMY PAAKKI","President",40,NA,"X",62905,0,0,NA,NA,NA,NA,NA,"","AMY","","PAAKKI","","","F","100","BOARD PRESIDENT",0,1,1,5,3,3,3
"3440",42953634,2015,1,"AMY PAAKKI",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201710139349300841","Boxboro Children Center Inc","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201710139349300841_public.xml","AMY PAAKKI","President",40,NA,"X",71920,0,0,NA,NA,NA,NA,NA,"","AMY","","PAAKKI","","","F","100","BOARD PRESIDENT",0,1,1,5,3,3,3
"3441",42966217,2012,1,"RONALD PROVOST",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201323169349300137","SHOWA BOSTON INSTITUTE FOR LANGUAGE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201323169349300137_public.xml","DR RONALD H PROVOST","PRESIDENT",35,"X","X",140004,0,70901,NA,NA,NA,NA,NA,"DR","RONALD","H","PROVOST","","","M","99.7","BOARD PRESIDENT",0,1,1,9,3,9,3
"3442",42966217,2013,1,"RONALD PROVOST",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201422279349301007","SHOWA BOSTON INSTITUTE FOR LANGUAGE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201422279349301007_public.xml","DR RONALD H PROVOST","PRESIDENT",35,"X","X",305001,0,77659,NA,NA,NA,NA,NA,"DR","RONALD","H","PROVOST","","","M","99.7","BOARD PRESIDENT",0,1,1,9,3,9,3
"3443",42966217,2014,1,"FRANK SCHWARTZ","RONALD PROVOST","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201512459349300006","SHOWA BOSTON INSTITUTE FOR LANGUAGE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201512459349300006_public.xml","DR Frank Schwartz","PRESIDENT",35,"X","X",148762,0,28799,NA,NA,NA,NA,NA,"DR","FRANK","","SCHWARTZ","","","M","99.6","BOARD PRESIDENT",0,1,1,9,3,9,3
"3444",42966217,2015,1,"FRANK SCHWARTZ",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201642259349302994","SHOWA BOSTON INSTITUTE FOR LANGUAGE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201642259349302994_public.xml","DR FRANK SCHWARTZ","PRESIDENT",35,"X","X",169938,0,39364,NA,NA,NA,NA,NA,"DR","FRANK","","SCHWARTZ","","","M","99.6","BOARD PRESIDENT",0,1,1,9,3,9,3
"3445",42966217,2016,1,"FRANK SCHWARTZ",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201743459349300004","SHOWA BOSTON INSTITUTE FOR LANGUAGE","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201743459349300004_public.xml","DR FRANK SCHWARTZ","PRESIDENT",35,"X","X",168800,0,40944,NA,NA,NA,NA,NA,"DR","FRANK","","SCHWARTZ","","","M","99.6","BOARD PRESIDENT",0,1,1,9,3,9,3
"3446",42971424,2011,1,"CONSTANCE BARLOW",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201231929349300103","NEW ENGLAND QUILT MUSEUM INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201231929349300103_public.xml","CONSTANCE BARLOW","EXECUTIVE DIRECTOR",32,"X","X",52588,0,3250,NA,NA,NA,NA,NA,"","CONSTANCE","","BARLOW","","","F","100","CEO",0,1,1,5,0,5,2
"3447",42971424,2012,1,"CONSTANCE BARLOW",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201321689349300672","NEW ENGLAND QUILT MUSEUM INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201321689349300672_public.xml","CONSTANCE BARLOW","EXECUTIVE DIRECTOR",32,"X","X",55600,0,1000,NA,NA,NA,NA,NA,"","CONSTANCE","","BARLOW","","","F","100","CEO",0,1,1,5,0,5,2
"3448",42971424,2013,1,"CONSTANCE BARLOW","NORA BURCHFIELD","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201412139349300801","NEW ENGLAND QUILT MUSEUM INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201412139349300801_public.xml","CONSTANCE BARLOW","EXECUTIVE DIRECTOR (UNTIL 4/2013)",32,"X","X",15233,0,250,NA,NA,NA,NA,NA,"","CONSTANCE","","BARLOW","","","F","100","CEO",0,1,1,5,0,5,2
"3449",42971424,2014,1,"NORA BURCHFIELD",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501889349300210","NEW ENGLAND QUILT MUSEUM INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501889349300210_public.xml","NORA BURCHFIELD","EXECUTIVE DIRECTOR",35,"X","X",67448,0,0,NA,NA,NA,NA,NA,"","NORA","","BURCHFIELD","","","F","100","CEO",0,1,1,5,0,5,2
"3450",42971424,2015,1,"NORA BURCHFIELD",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201601909349300525","NEW ENGLAND QUILT MUSEUM INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201601909349300525_public.xml","NORA BURCHFIELD","EXECUTIVE DIRECTOR",35,"X","X",65000,0,0,NA,NA,NA,NA,NA,"","NORA","","BURCHFIELD","","","F","100","CEO",0,1,1,5,0,5,2
"3451",42977737,2011,1,"MAGALI BOUCHARD",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201321359349203457","VETERAN'S ASSOCIATION OF BRISTOL COUNTY","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201321359349203457_public.xml","MAGALI BOUCHARD","Executive Director",40,NA,NA,50650,NA,NA,NA,NA,NA,NA,NA,"","MAGALI","","BOUCHARD","","","F","100","CEO",0,1,1,8,3,4,2
"3452",42977737,2012,1,"MAGALI BOUCHARD",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201343269349200309","VETERAN'S ASSOCIATION OF BRISTOL COUNTY","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201343269349200309_public.xml","MAGALI BOUCHARD","Executive Director",40,NA,NA,51732,NA,NA,NA,NA,NA,NA,NA,"","MAGALI","","BOUCHARD","","","F","100","CEO",0,1,1,8,3,4,2
"3453",42977737,2013,1,"MAGALI BOUCHARD",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520459349200007","Veteran's Association of Bristol County","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520459349200007_public.xml","MAGALI BOUCHARD","Executive Director",40,NA,NA,53265,NA,NA,NA,NA,NA,NA,NA,"","MAGALI","","BOUCHARD","","","F","100","CEO",0,1,1,8,3,4,2
"3454",42977737,2014,1,"RAMON LABOY",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641559349200779","Veteran's Association of Bristol County","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641559349200779_public.xml","RAMON LABOY","Executive Director",40,NA,NA,44000,NA,NA,NA,NA,NA,NA,NA,"","RAMON","","LABOY","","","M","100","CEO",0,1,1,8,3,4,2
"3455",42977737,2015,1,"RAMON LABOY",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711359349206096","Veteran's Association of Bristol County","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711359349206096_public.xml","RAMON LABOY","Executive Director",40,NA,NA,41600,NA,NA,NA,NA,NA,NA,NA,"","RAMON","","LABOY","","","M","100","CEO",0,1,1,8,3,4,2
"3456",42979113,2014,1,"TIMOTHY MCNEILL",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349306130","WISDOM PUBLICATIONS INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201501349349306130_public.xml","TIMOTHY MCNEILL","PRESIDENT",50,"X","X",137845,0,0,"X",NA,NA,NA,NA,"","TIMOTHY","","MCNEILL","","","M","99.8","BOARD PRESIDENT",0,1,1,6,6,6,2
"3457",42979113,2015,1,"TIMOTHY MCNEILL",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641939349300714","WISDOM PUBLICATIONS INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641939349300714_public.xml","TIMOTHY MCNEILL","PRESIDENT",50,"X","X",147789,0,44761,NA,NA,NA,NA,NA,"","TIMOTHY","","MCNEILL","","","M","99.8","BOARD PRESIDENT",0,1,1,6,6,6,2
"3458",42979113,2016,1,"TIMOTHY MCNEILL",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201741939349300624","WISDOM PUBLICATIONS INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201741939349300624_public.xml","TIMOTHY MCNEILL","PRESIDENT",50,"X","X",156972,0,29116,NA,NA,NA,NA,NA,"","TIMOTHY","","MCNEILL","","","M","99.8","BOARD PRESIDENT",0,1,1,6,6,6,2
"3459",42979113,2017,1,"DANIEL AITKEN",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201812709349300721","WISDOM PUBLICATIONS INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201812709349300721_public.xml","DANIEL AITKEN","PUBLISHER/CEO",50,"X",NA,108431,0,11306,NA,NA,NA,NA,NA,"","DANIEL","","AITKEN","","","M","99.5","CEO",1,2,2,6,6,6,2
"3460",42979113,2018,1,"DANIEL AITKEN",NA,"201932139349301152","WISDOM PUBLICATIONS INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932139349301158_public.xml","DANIEL AITKEN","PRESIDENT",50,"X","X",118349,0,12153,NA,NA,NA,NA,NA,"","DANIEL","","AITKEN","","","M","99.5","BOARD PRESIDENT",0,1,1,6,6,6,2
"3461",42979594,2014,1,"SUZANNE RAFFA",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201503179349305220","REACH INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201503179349305220_public.xml","SUZANNE RAFFA","EXECUTIVE DIRECTOR",20,"X","X",66596,0,0,NA,NA,NA,NA,"X","","SUZANNE","","RAFFA","","","F","100","CEO",0,1,1,2,1,1,2
"3462",42979594,2015,1,"SUZANNE RAFFA",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201623209349303492","REACH INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201623209349303492_public.xml","SUZANNE RAFFA","EXECUTIVE DIRECTOR",32,"X","X",80153,0,0,NA,NA,NA,NA,"X","","SUZANNE","","RAFFA","","","F","100","CEO",0,1,1,2,1,1,2
"3463",42979594,2016,1,"SUZANNE RAFFA",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201723499349300807","REACH INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201723499349300807_public.xml","SUZANNE RAFFA","EXECUTIVE DIRECTOR",32,"X","X",77880,0,0,NA,NA,NA,NA,"X","","SUZANNE","","RAFFA","","","F","100","CEO",0,1,1,2,1,1,2
"3464",42979594,2017,1,"PETER COFFMAN",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900259349300820","REACH INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900259349300820_public.xml","PETER COFFMAN","PRESIDENT",40,"X","X",92050,0,0,NA,NA,NA,NA,"X","","PETER","","COFFMAN","","","M","99.7","BOARD PRESIDENT",0,1,1,2,1,1,2
"3465",42979594,2018,1,"PETER COFFMAN",NA,"201943189349303456","REACH INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349303449_public.xml","PETER COFFMAN","PRESIDENT",40,"X","X",96324,0,0,NA,NA,NA,NA,"X","","PETER","","COFFMAN","","","M","99.7","BOARD PRESIDENT",0,1,1,2,1,1,2
"3466",42983365,2012,1,"MARY MARRA",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201332989349300323","BREAD & ROSES HOUSING INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201332989349300323_public.xml","MARY MARRA","Exec. Director",36,NA,NA,53616,0,0,NA,NA,NA,NA,"X","","MARY","","MARRA","","","F","99.7","CEO",0,1,1,3,1,3,2
"3467",42983365,2013,1,"MARY MARRA",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201442709349300104","BREAD & ROSES HOUSING INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201442709349300104_public.xml","MARY MARRA","Exec. Director",36,NA,NA,67190,0,0,NA,NA,NA,NA,"X","","MARY","","MARRA","","","F","99.7","CEO",0,1,1,3,1,3,2
"3468",42983365,2014,1,"MARY MARRA",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201503069349301115","BREAD & ROSES HOUSING INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201503069349301115_public.xml","MARY MARRA","Exec. Director",36,NA,NA,91280,0,0,NA,NA,NA,NA,"X","","MARY","","MARRA","","","F","99.7","CEO",0,1,1,3,1,3,2
"3469",42983365,2015,1,"YESENIA GIL",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201632989349301103","BREAD & ROSES HOUSING INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201632989349301103_public.xml","YESENIA GIL","Exec. director",40,NA,NA,88098,0,18711,NA,NA,NA,NA,"X","","YESENIA","","GIL","","","F","100","CEO",0,1,1,3,1,3,2
"3470",42983365,2016,1,"YESENIA GIL",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703189349311360","BREAD & ROSES HOUSING INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703189349311360_public.xml","YESENIA GIL","Exec. director",35,NA,NA,96177,0,0,NA,NA,NA,NA,"X","","YESENIA","","GIL","","","F","100","CEO",0,1,1,3,1,3,2
"3471",43012897,2010,1,"PAUL LIAO",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201201359349304440","CABLE TELEVISION LABORATORIES INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201201359349304440_public.xml","PAUL LIAO","PRESIDENT & CEO",40,NA,"X",905429,0,55770,NA,NA,NA,NA,NA,"","PAUL","","LIAO","","","M","99.7","CEO",1,2,2,118,98,115,2
"3472",43012897,2011,1,"PAUL LIAO",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201331029349300703","CABLE TELEVISION LABORATORIES INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201331029349300703_public.xml","PAUL LIAO","FORMER PRESIDENT & CEO",40,NA,"X",1297335,0,47412,NA,NA,NA,NA,NA,"","PAUL","","LIAO","","","M","99.7","CEO",1,2,2,118,98,115,2
"3473",43012897,2012,1,"PHIL MCKINNEY",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201421219349300932","CABLE TELEVISION LABORATORIES INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201421219349300932_public.xml","PHIL MCKINNEY","PRESIDENT & CEO",40,NA,"X",486080,0,43157,NA,NA,NA,NA,NA,"","PHIL","","MCKINNEY","","","M","100","CEO",1,2,2,118,98,115,2
"3474",43012897,2013,1,"PHIL MCKINNEY",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201500649349300105","Cable Television Laboratories Inc","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201500649349300105_public.xml","PHIL MCKINNEY","PRESIDENT & CEO",40,NA,"X",1343399,0,50024,NA,NA,NA,NA,NA,"","PHIL","","MCKINNEY","","","M","100","CEO",1,2,2,118,98,115,2
"3475",43012897,2014,1,"PHIL MCKINNEY",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611249349301041","Cable Television Laboratories Inc","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611249349301041_public.xml","PHIL MCKINNEY","PRESIDENT & CEO",40,NA,"X",1611757,0,51368,NA,NA,NA,NA,NA,"","PHIL","","MCKINNEY","","","M","100","CEO",1,2,2,118,98,115,2
"3476",43015339,2014,1,"TIMOTHY CALLAHAN",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610429349300801","BRANDON RESIDENTIAL TREATMENT CENTER INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610429349300801_public.xml","TIMOTHY CALLAHAN","EXECUTIVE DIRECTOR & PRESI",40,"X","X",210177,0,128470,NA,NA,NA,NA,NA,"","TIMOTHY","","CALLAHAN","","","M","99.8","CEO",1,1,2,25,23,23,2
"3477",43015339,2015,1,"TIMOTHY CALLAHAN",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720339349301407","BRANDON RESIDENTIAL TREATMENT","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720339349301407_public.xml","TIMOTHY CALLAHAN","EXECUTIVE DIRECTOR & CLERK",40,"X","X",215112,0,44718,NA,NA,NA,NA,NA,"","TIMOTHY","","CALLAHAN","","","M","99.8","CEO",1,1,2,25,23,23,2
"3478",43015339,2016,1,"TIMOTHY CALLAHAN","RACHEL BERRY","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821289349300817","BRANDON RESIDENTIAL TREATMENT","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201821289349300817_public.xml","TIMOTHY CALLAHAN","BOARD CHAIR & FORMER ED",50,"X","X",517874,0,43673,NA,NA,NA,NA,NA,"","TIMOTHY","","CALLAHAN","","","M","99.8","CEO",1,2,2,25,23,23,2
"3479",43015339,2017,1,"RACHEL BERRY",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349301434","BRANDON RESIDENTIAL TREATMENT","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349301434_public.xml","RACHEL BERRY","PRESIDENT, SECRETARY & CEO",50,"X","X",174237,0,36760,NA,NA,NA,NA,NA,"","RACHEL","","BERRY","","","F","100","CEO",1,3,3,25,23,23,2
"3480",43015339,2018,1,"RACHEL BERRY",NA,"202021579349300512","BRANDON RESIDENTIAL TREATMENT","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021579349300502_public.xml","RACHEL BERRY","PRESIDENT, CLERK & CEO",50,"X","X",208817,0,29943,NA,NA,NA,NA,NA,"","RACHEL","","BERRY","","","F","100","CEO",1,2,2,25,23,23,2
"3481",43022301,2012,1,"EILEEN GOLDFLESS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201313189349202866","DEVOTION AFTER SCHOOL ENRICHMENT PROGRAM","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201313189349202866_public.xml","EILEEN GOLDFLESS","EXECUTIVE DIRECTOR",35,NA,NA,54000,NA,0,NA,NA,0,NA,NA,"","EILEEN","","GOLDFLESS","","","F","100","CEO",0,1,1,6,0,6,2
"3482",43022301,2013,1,"EILEEN GOLDFLESS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201540489349300214","Devotion After School Enrichment Program","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201540489349300214_public.xml","EILEEN GOLDFLESS","Exec Director",35,NA,NA,54000,0,0,NA,NA,NA,NA,NA,"","EILEEN","","GOLDFLESS","","","F","100","CEO",0,1,1,6,0,6,2
"3483",43022301,2014,1,"EILEEN GOLDFLESS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201630219349300208","Devotion After School Enrichment Program","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201630219349300208_public.xml","EILEEN GOLDFLESS","DIRECTOR/CLERK",35,NA,"X",45000,0,0,NA,NA,NA,NA,NA,"","EILEEN","","GOLDFLESS","","","F","100","DIRECTOR",1,1,2,6,0,6,2
"3484",43022301,2015,1,"LAUREN BERNARD",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720399349300537","Devotion After School Enrichment Program","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720399349300537_public.xml","LAUREN BERNARD","A CLERK/EXE DIR",35,NA,"X",50000,0,0,NA,NA,NA,NA,NA,"","LAUREN","","BERNARD","","","F","97.3","CEO",1,2,2,6,0,6,2
"3485",43022301,2016,1,"LAUREN BERNARD",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830719349300213","Devotion After School Enrichment Program","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830719349300213_public.xml","LAUREN BERNARD","ASST CLERK/ DIR",35,NA,"X",50000,0,0,NA,NA,NA,NA,NA,"","LAUREN","","BERNARD","","","F","97.3","DIRECTOR",1,2,2,6,0,6,2
"3486",43028399,2010,1,"TIFFANY NILSSON",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201143209349300934","FRANKLIN SQUARE HOUSE DAY CARE CENTER INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201143209349300934_public.xml","TIFFANY NILSSON","EXECUTIVE DIRECTOR/CLERK",40,"X","X",52987,0,6867,NA,NA,NA,NA,NA,"","TIFFANY","","NILSSON","","","F","100","CEO",1,1,2,8,8,8,3
"3487",43028399,2011,1,"TIFFANY NILSSON",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201233139349300823","FRANKLIN SQUARE HOUSE DAY CARE CENTER INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201233139349300823_public.xml","TIFFANY NILSSON","EXECUTIVE DIRECTOR/CLERK",40,"X","X",54879,0,6719,NA,NA,NA,NA,NA,"","TIFFANY","","NILSSON","","","F","100","CEO",1,1,2,8,8,8,3
"3488",43028399,2012,1,"TIFFANY NILSSON","JENNIFER DEMETROS","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201323309349300702","FRANKLIN SQUARE HOUSE DAY CARE CENTER INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201323309349300702_public.xml","TIFFANY NILSSON","EXEC. DIR./CLERK (THRU 4/30/13)",40,"X","X",58831,0,6294,NA,NA,NA,NA,NA,"","TIFFANY","","NILSSON","","","F","100","CEO",1,1,2,8,8,8,3
"3489",43028399,2013,1,"JENNIFER DEMETROS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201413039349300636","FRANKLIN SQUARE HOUSE DAY CARE CENTER INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201413039349300636_public.xml","JENNIFER DEMETROS","EXEC. DIR./CLERK",40,"X","X",51665,0,6762,NA,NA,NA,NA,NA,"","JENNIFER","","DEMETROS","","","F","100","CEO",1,1,2,8,8,8,3
"3490",43028399,2014,1,"JENNIFER DEMETROS",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201543099349300919","FRANKLIN SQUARE HOUSE DAY CARE CENTER INC","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201543099349300919_public.xml","JENNIFER DEMETROS","EXEC. DIR./CLERK",40,"X","X",54236,0,7043,NA,NA,NA,NA,NA,"","JENNIFER","","DEMETROS","","","F","100","CEO",1,1,2,8,8,8,3
"3491",43041642,2014,1,"JEFFREY LAFLEUR",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201640749349300784","MASSACHUSETTS ASSOCIATION OF","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201640749349300784_public.xml","JEFFREY LAFLEUR","CEO",40,NA,"X",44166,0,0,NA,NA,NA,NA,NA,"","JEFFREY","","LAFLEUR","","","M","99.8","CEO",0,1,1,7,3,6,3
"3492",43041642,2015,1,"JEFFREY LAFLEUR",NA,"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201740899349300214","MASSACHUSETTS ASSOCIATION OF","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201740899349300214_public.xml","JEFFREY LAFLEUR","CEO",40,NA,"X",43517,0,0,NA,NA,NA,NA,NA,"","JEFFREY","","LAFLEUR","","","M","99.8","CEO",0,1,1,7,3,6,3
"3493",43041642,2016,1,"JEFFREY LAFLEUR","JANE OBBAGY","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201842509349301214","MASSACHUSETTS ASSOCIATION OF","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201842509349301214_public.xml","JEFFREY LAFLEUR","EXECUTIVE DIRECTOR (THRU 5/12/17)",36,NA,"X",32927,0,11990,NA,NA,NA,NA,NA,"","JEFFREY","","LAFLEUR","","","M","99.8","CEO",0,1,1,7,3,6,3
