"OBJECTID","URL","RETURN_VERSION","ORG_EIN","ORG_NAME_L1","ORG_NAME_L2","RETURN_TYPE","TAX_YEAR","F9_10_INFO_SCHED_O_X","F9_10_ASSET_CASH_SAVING_BOY","F9_10_ASSET_CASH_SAVING_EOY","F9_10_ASSET_CASH_BOY","F9_10_ASSET_CASH_EOY","F9_10_ASSET_SAVING_BOY","F9_10_ASSET_SAVING_EOY","F9_10_ASSET_PLEDGE_NET_BOY","F9_10_ASSET_PLEDGE_NET_EOY","F9_10_ASSET_ACC_NET_BOY","F9_10_ASSET_ACC_NET_EOY","F9_10_ASSET_LOAN_OFF_BOY","F9_10_ASSET_LOAN_OFF_EOY","F9_10_ASSET_LOAN_DSQ_PERS_BOY","F9_10_ASSET_LOAN_DSQ_PERS_EOY","F9_10_ASSET_NOTE_LOAN_NET_BOY","F9_10_ASSET_NOTE_LOAN_NET_EOY","F9_10_ASSET_INV_SALE_BOY","F9_10_ASSET_INV_SALE_EOY","F9_10_ASSET_EXP_PREPAID_BOY","F9_10_ASSET_EXP_PREPAID_EOY","F9_10_ASSET_LAND_BLDG","F9_10_ASSET_LAND_BLDG_BOY","F9_10_ASSET_LAND_BLDG_EOY","F9_10_ASSET_LAND_BLDG_DEPREC","F9_10_ASSET_LAND_BLDG_NET_BOY","F9_10_ASSET_LAND_BLDG_NET_EOY","F9_10_ASSET_INVEST_SEC_BOY","F9_10_ASSET_INVEST_SEC_EOY","F9_10_ASSET_INVEST_SEC_OTH_BOY","F9_10_ASSET_INVEST_SEC_OTH_EOY","F9_10_ASSET_INVEST_PROG_RLTD_BOY","F9_10_ASSET_INVEST_PROG_RLTD_EOY","F9_10_ASSET_INTANGIBLE_BOY","F9_10_ASSET_INTANGIBLE_EOY","F9_10_ASSET_OTH_BOY","F9_10_ASSET_OTH_BOY_V2","F9_10_ASSET_OTH_EOY","F9_10_ASSET_OTH_EOY_V2","F9_10_ASSET_TOT_BOY","F9_10_ASSET_TOT_EOY","F9_10_LIAB_ACC_PAYABLE_BOY","F9_10_LIAB_ACC_PAYABLE_EOY","F9_10_LIAB_GRANT_PAYABLE_BOY","F9_10_LIAB_GRANT_PAYABLE_EOY","F9_10_LIAB_REV_DEFERRED_BOY","F9_10_LIAB_REV_DEFERRED_EOY","F9_10_LIAB_TAX_EXEMPT_BOND_BOY","F9_10_LIAB_TAX_EXEMPT_BOND_EOY","F9_10_LIAB_ESCROW_ACC_BOY","F9_10_LIAB_ESCROW_ACC_EOY","F9_10_LIAB_LOAN_OFF_BOY","F9_10_LIAB_LOAN_OFF_EOY","F9_10_LIAB_MTG_NOTE_BOY","F9_10_LIAB_MTG_NOTE_EOY","F9_10_LIAB_NOTE_UNSEC_BOY","F9_10_LIAB_NOTE_UNSEC_EOY","F9_10_LIAB_OTH_BOY","F9_10_LIAB_OTH_EOY","F9_10_LIAB_TOT_BOY","F9_10_NAFB_FOLLOW_SFAS117_X","F9_10_LIAB_TOT_EOY","F9_10_NAFB_UNRESTRICT_BOY","F9_10_NAFB_UNRESTRICT_EOY","F9_10_NAFB_RESTRICT_TEMP_BOY","F9_10_NAFB_RESTRICT_TEMP_EOY","F9_10_NAFB_RESTRICT_PERM_BOY","F9_10_NAFB_NO_FOLLOW_SFAS117_X","F9_10_NAFB_RESTRICT_PERM_EOY","F9_10_NAFB_CAP_STCK_BOY","F9_10_NAFB_CAP_STCK_EOY","F9_10_NAFB_CAP_SURPLUS_BOY","F9_10_NAFB_CAP_SURPLUS_EOY","F9_10_NAFB_EARNING_RETAINED_BOY","F9_10_NAFB_EARNING_RETAINED_EOY","F9_10_NAFB_TOT_BOY","F9_10_NAFB_TOT_EOY","F9_10_NAFB_TOT_LIAB_NAFB_BOY","F9_10_NAFB_TOT_LIAB_NAFB_EOY","EIN2"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202111329349302436","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202111329349302436_public.xml","2019v5.2","30179298","President and Fellows of Middlebury","College","990","2019","","","","11373082","14606149","337679","","19932556","16645411","7196414","3052597","27231","","","","10032577","9173319","644450","645054","3756418","3000113","826938544","","","462400134","366964693","364538410","166410000","182120937","1011114793","954644000","","","","","32429104","","31684947","","1630218997","1580110937","51320991","45006780","","","15910255","11494613","253945278","249923116","10815708","5069804","","","","","19440000","18170063","41699479","35985687","393131711","","365650063","","","","","","","","","","","","","","1237087286","1214460874","1630218997","1580110937","EIN-03-0179298"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202033219349303108","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202033219349303108_public.xml","2019v5.1","50258941","BETHANY HOME OF RI INC","","990","2019","","","","1112264","1280490","560586","","","","464552","574440","","","","","","","","","16362","24499","6109042","","","3730529","2150630","2378513","34153","37357","","","","","","","4492539","","5204037","","8831086","9499336","290074","294182","","","","","","","1877","1685","","","11275","5453","","","136964","52816","440190","","354136","","","","","","","","","","","","","","8390896","9145200","8831086","9499336","EIN-05-0258941"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202142289349301634","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202142289349301634_public.xml","2019v5.2","42104310","Holyoke Visiting Nurse Association Inc","","990","2019","","","","9455","100156","152173","511599","","","1263783","1249307","","","","","","","","","78428","54600","494225","","","481538","14281","12687","724649","484210","","","","","","","553432","","566778","","2796201","2979337","957502","1544616","","","","","","","","","","","","","","","1244842","1244842","2202344","","2789458","","","","","","","","","","","","","","593857","189879","2796201","2979337","EIN-04-2104310"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202120959349300722","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202120959349300722_public.xml","2019v5.2","60840436","BENHAVEN INC","","990","2019","","","","1280295","2818340","","","","","3387147","2679957","","","","","","","","","","","12391297","","","6577132","5252058","5814165","2490732","2213318","","","","","","","9595","","9595","","12419827","13535375","1112694","1468194","","","75504","114305","","","","","","","2106511","2150784","","","0","527497","3294709","","4260780","","","","","","","","","","","","","","9125118","9274595","12419827","13535375","EIN-06-0840436"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202131049349300108","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202131049349300108_public.xml","2019v5.2","42596491","CONWAY SCHOOL OF LANDSCAPE DESIGN INC","","990","2019","","","","259110","349257","183185","166387","104748","115080","12275","36976","","","","","6884","1985","","","12875","17125","1075132","","","149403","956814","925729","","","116360","126593","","","","","","","","","1652251","1739132","31284","6744","","","26249","7500","","","","","","","831740","799685","","","","","889273","","813929","","","","","","","","","","","","","","762978","925203","1652251","1739132","EIN-04-2596491"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202110219349300726","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202110219349300726_public.xml","2019v5.1","42592472","CAPE COD ACADEMY","","990","2019","","","","242574","896136","43299","452422","7100","31950","25923","122440","","","","","200","200","","","103044","9458","23315789","","","11376529","12472330","11939260","","","","","","","","","","","","","12894470","13451866","852651","487843","","","879326","1289879","","","","","6750000","8750000","1000000","1000000","","773912","","","9481977","","12301634","","","","","","","","","","","","","","3412493","1150232","12894470","13451866","EIN-04-2592472"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202012589349200831","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202012589349200831_public.xml","2019v5.1","43266589","RESOLVE OF THE BAY STATE INC","","990EZ","2019","X","49689","56368","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12310","","9587","61999","65955","","","","","","","","","","","","","","","","","","","9273","","16937","","","","","","","","","","","","","","52726","49018","","","EIN-04-3266589"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202003219349305285","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202003219349305285_public.xml","2019v5.1","20240383","PORTSMOUTH HISTORICAL SOCIETY","","990","2019","","","","100905","40190","","","","15500","","","","","","","","","16707","14170","","","1965499","","","751403","1219065","1214096","","","","","","","","","","","","","1336677","1283956","34282","39305","","","","","","","","","","","","","163757","111748","","","198039","","151053","","","","","","","","","","","","","","1138638","1132903","1336677","1283956","EIN-02-0240383"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202043219349317459","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202043219349317459_public.xml","2019v5.1","43543134","THE DOUG FLUTIE JR FOUNDATION FOR","AUTISM INC","990","2019","","","","91747","33761","340011","484928","79414","47640","10000","","","","","","","","","","16846","11846","19523","","","18228","3003","1295","2346308","2697885","","","","","18290","8022","11730","","7310","","2917349","3292687","14303","15395","370752","430623","","","","","","","","","","","","","85229","79154","470284","","525172","","","","","","","","","","","","","","2447065","2767515","2917349","3292687","EIN-04-3543134"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202231369349302503","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202231369349302503_public.xml","2020v4.1","30179298","President and Fellows of Middlebury","College","990","2020","","","","14606149","20347166","","","16645411","13332419","3052597","4595260","","","","","9173319","8546019","645054","626836","3000113","3281459","845320440","","","482571297","364538410","362749143","182120937","207730501","954644000","1327375165","","","","","31684947","","45766745","","1580110937","1994350713","45006780","44104535","","","11494613","15310363","249923116","283680693","5069804","5323375","","","","","18170063","16845000","35985687","41546746","365650063","","406810712","","","","","","","","","","","","","","1214460874","1587540001","1580110937","1994350713","EIN-03-0179298"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202103159349305475","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202103159349305475_public.xml","2020v4.1","43543134","THE DOUG FLUTIE JR FOUNDATION FOR","AUTISM INC","990","2020","","","","33761","15868","484928","356581","47640","34299","","","","","","","","","","","11846","9738","19523","","","19467","1295","56","2697885","3000383","","","","","8022","270","7310","","8155","","3292687","3425350","15395","19055","430623","421000","","","","","","","","","","","","70000","79154","15000","525172","","525055","","","","","","","","","","","","","","2767515","2900295","3292687","3425350","EIN-04-3543134"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202221959349302302","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202221959349302302_public.xml","2020v4.0","42259692","SOUTH SHORE ART CENTER INC","","990","2020","","","","113625","126089","","","","","9950","2500","","","","","","","","","1781","1619","1377970","","","947715","468384","430255","","","479631","587155","","","","","","","","","1073371","1147618","38250","35268","","","16955","36665","","","","","","","","","","","236765","174621","291970","","246554","","","","","","","","","","","","","","781401","901064","1073371","1147618","EIN-04-2259692"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202102599349200715","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202102599349200715_public.xml","2020v4.1","43266589","RESOLVE OF THE BAY STATE INC","","990EZ","2020","X","56368","97995","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9587","","5043","65955","103038","","","","","","","","","","","","","","","","","","","16937","","17030","","","","","","","","","","","","","","49018","86008","","","EIN-04-3266589"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202242249349301219","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202242249349301219_public.xml","2020v4.2","42104310","Holyoke Visiting Nurse Association Inc","","990","2020","","","","100156","732815","511599","9564","","","1249307","890285","","","","","","","","","54600","46107","501420","","","488868","12687","12552","484210","639465","","","","","","","566778","","614836","","2979337","2945624","1544616","1903579","","","","","","","","","","","","","","","1244842","1244842","2789458","","3148421","","","","","","","","","","","","","","189879","-202797","2979337","2945624","EIN-04-2104310"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202200459349301535","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202200459349301535_public.xml","2020v4.2","60840436","BENHAVEN INC","","990","2020","","","","2818340","3827910","","","","","2679957","2984635","","","","","","","","","","","12966871","","","7068228","5814165","5898643","2213318","2966582","","","","","","","9595","","9595","","13535375","15687365","1468194","2352624","","","114305","168953","","","","","","","2150784","2585587","","","527497","0","4260780","","5107164","","","","","","","","","","","","","","9274595","10580201","13535375","15687365","EIN-06-0840436"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202133179349300428","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202133179349300428_public.xml","2020v4.1","50258941","BETHANY HOME OF RI INC","","990","2020","","","","1280490","1578151","","","","","574440","451655","","","","","","","","","24499","18736","6254118","","","3949966","2378513","2304152","37357","39110","","","","","","","5204037","","5283452","","9499336","9675256","294182","246513","","","0","202314","","","1685","1044","","","5453","0","","","52816","48104","354136","","497975","","","","","","","","","","","","","","9145200","9177281","9499336","9675256","EIN-05-0258941"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202102009349301110","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202102009349301110_public.xml","2020v4.1","20240383","PORTSMOUTH HISTORICAL SOCIETY","","990","2020","","","","40190","190221","","","15500","12885","","97","","","","","","","14170","12542","","","1993634","","","792694","1214096","1200940","","","","","","","","","0","","5176","","1283956","1421861","39305","28066","","","","2668","","","","","","","","","111748","58690","","","151053","","89424","","","","","","","","","","","","","","1132903","1332437","1283956","1421861","EIN-02-0240383"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202230949349300208","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202230949349300208_public.xml","2020v4.2","42596491","CONWAY SCHOOL OF LANDSCAPE DESIGN INC","","990","2020","","","","349257","416815","166387","77413","115080","66862","36976","1000","","","","","1985","10859","","","17125","5022","1079716","","","175203","925729","904513","","","126593","143705","","","","","","","","","1739132","1626189","6744","9618","","","7500","12000","","","","","","","799685","537243","","","","","813929","","558861","","","","","","","","","","","","","","925203","1067328","1739132","1626189","EIN-04-2596491"
"https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202240679349300729","https://gt990datalake-rawdata-qa.s3.amazonaws.com/EfileData/XmlFiles/202240679349300729_public.xml","2020v4.2","42592472","CAPE COD ACADEMY","","990","2020","","","","896136","1178158","452422","204422","31950","18095","122440","20566","","","","","200","200","","","9458","59984","23466888","","","11931779","11939260","11535109","","","","","","","","","0","","225963","","13451866","13242497","487843","538100","","","1289879","1679392","","","","","8750000","8650000","1000000","340136","773912","767198","","","12301634","","11974826","","","","","","","","","","","","","","1150232","1267671","13451866","13242497","EIN-04-2592472"
